Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,No Tax Liens,No Credit Problems,No Bankruptcies,Credit Score Tier,Credit Default,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Purpose_renewable energy
1.0304208,1.1753724,-0.11095342,3.232913,2.0851498,1.370442,-0.3409789,-0.33709905,1,1.5116663,1.7553765,3.2152982,-0.243963,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.62068826,1.1753724,-0.11095342,-0.02667429,-0.03088362,-0.13115579,-0.3409789,-0.33709905,0,-0.63506544,-0.015206017,0.27583048,-0.2189324,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.9565645,-0.11095342,0.78822255,0.04012422,0.13931066,-0.3409789,-0.33709905,0,-0.22997302,0.62703365,1.4113356,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.73006254,-1.4895487,-0.11095342,-1.4527438,-0.45693067,-0.6382963,-0.3409789,-0.33709905,1,-1.001168,-0.4337617,-1.1760432,-0.25161123,True,True,True,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.27501446,-0.9565645,-0.11095342,2.8254645,-0.47113228,0.13291493,-0.3409789,-0.33709905,0,-1.1270248,0.35660437,1.1107311,-0.28637594,True,True,True,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.35084927,1.1753724,-0.11095342,-0.02667429,-0.03088362,0.91691756,-0.3409789,-0.33709905,0,1.7103422,1.7649407,0.4984539,-0.23492417,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3456768,1.1753724,-0.11095342,-0.02667429,0.011720975,0.3345238,-0.3409789,-0.33709905,0,-1.0103421,1.0578434,0.116514295,-0.22379947,True,True,True,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1001481,-0.42358032,-0.11095342,-0.23039849,0.5513807,0.009454948,-0.3409789,-0.33709905,0,0.51016396,0.6438309,1.7813684,-0.22310416,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.9565645,-0.11095342,-1.0452954,-1.2380168,-0.7501739,-0.3409789,-0.33709905,0,-0.2582597,-0.56293887,-0.49668533,-0.2314477,True,True,True,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.20734605,-0.9565645,-0.11095342,-1.0452954,1.4460794,0.10294088,-0.3409789,-0.33709905,0,-1.44439,0.8512556,-0.40679747,-0.2314477,True,True,True,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.9584446,1.1753724,-0.11095342,0.58449835,1.4176761,0.6140588,1.6647792,-0.33709905,1,0.48665538,0.9663853,2.858262,-0.28568065,True,False,True,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,0.58449835,-0.76936525,-0.35522926,-0.3409789,-0.33709905,1,-0.44556355,-0.30619845,1.0553898,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.3344892,-0.6900724,-0.11095342,0.58449835,-0.7267605,0.09282225,-0.3409789,-0.33709905,0,-0.45674446,0.22945957,0.07643369,4.3289876,True,True,True,-1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.4243118,0.10940389,-0.11095342,-0.23039849,-0.49953538,-0.3957038,1.6647792,2.545732,0,1.8431749,-0.47171983,-0.5111915,-0.23492417,True,False,False,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7498483,-1.2230566,-0.11095342,0.17704992,-1.167009,-0.19380853,-0.3409789,-0.33709905,0,-1.060035,-0.47680083,-0.18526411,-0.23075241,True,True,True,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.2785467,-0.15708822,-0.11095342,-0.8415711,-1.5220482,0.55242425,-0.3409789,-0.33709905,0,-0.20034842,-0.30392694,-0.23641299,-0.21754181,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.4480899,1.1753724,-0.11095342,0.38077414,-0.34331822,-0.1254919,-0.3409789,-0.33709905,0,0.19012278,-0.13989998,0.55236983,-0.24883005,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.49850848,-0.9565645,-0.11095342,0.38077414,-0.5421401,-0.18213075,-0.3409789,-0.33709905,1,1.8431749,0.2155914,0.31918126,-0.26343125,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.79612994,0.37589598,-0.11095342,1.6031194,-0.68415576,-0.66257465,-0.3409789,-0.33709905,1,0.76159066,-0.61721605,1.3199384,-0.27316535,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,0.38077414,1.5738934,0.094985984,-0.3409789,-0.33709905,0,-1.1046629,0.37842283,0.5650313,-0.2314477,True,True,True,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.9991794,1.1753724,-0.11095342,-0.02667429,0.38096178,-0.5895487,1.6647792,2.545732,0,-1.107052,-0.5264752,-1.1824996,-0.2300571,True,False,False,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.42358032,-0.11095342,-1.2490195,0.19634151,0.20189978,-0.3409789,-0.33709905,1,-0.07688077,-0.37506106,-1.2336484,-0.2314477,True,True,True,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.26828527,1.1753724,-0.11095342,-1.2490195,0.6649931,-0.34094226,-0.3409789,-0.33709905,1,0.81825966,-0.32562584,-0.3044997,-0.24257241,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.5901729,-1.2230566,-0.11095342,0.17704992,0.111132056,0.41534552,-0.3409789,-0.33709905,0,1.8431749,1.4225404,1.5033197,-0.26273593,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.52216107,1.1753724,-0.11095342,1.3993952,-0.7551636,-0.6784208,1.6647792,2.545732,0,-0.46716085,-0.83049893,-1.109298,-0.24743947,True,False,False,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.3632498,-1.2230566,-0.11095342,1.195671,0.15373665,2.449444,-0.3409789,-0.33709905,0,1.8414549,1.6393502,3.5335112,4.2525053,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6221697,1.1753724,-0.11095342,0.38077414,-0.3291166,0.07147131,-0.3409789,-0.33709905,1,0.30680546,0.49450895,0.02268544,-0.23353358,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7589939,1.1753724,-0.11095342,0.38077414,0.35255852,0.99913937,-0.3409789,-0.33709905,0,0.804403,0.918564,0.0040706014,-0.22101828,True,True,True,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.046906363,-1.4895487,-0.11095342,0.58449835,1.3608699,-0.07776253,-0.3409789,-0.33709905,1,1.5636526,-0.2825269,1.0981536,-0.26204064,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.6900724,-0.11095342,-0.23039849,1.4744825,-0.4842577,-0.3409789,-0.33709905,0,-0.64194596,-0.54775566,0.9299492,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.2230566,-0.11095342,-0.6378469,-1.1812106,-0.6967807,-0.3409789,-0.33709905,0,-0.61528385,-0.6888284,-0.4467942,-0.2314477,True,True,True,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.7393026,-0.42358032,-0.11095342,0.17704992,-1.337428,-0.2381014,-0.3409789,-0.33709905,0,1.8431749,-0.8918895,-1.4784086,-0.22936182,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.46411538,-0.6900724,-0.11095342,0.99194676,-0.40012443,-0.6090859,1.6647792,2.545732,0,-0.865086,-0.61213505,0.4792521,-0.25856417,True,False,False,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5243204,0.6423881,-0.11095342,-1.0452954,-0.6415511,-0.23052832,-0.3409789,-0.33709905,0,1.8431749,-0.097697705,-0.83493876,-0.22240888,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,-0.02667429,0.05432584,0.025428379,-0.3409789,-0.33709905,1,-0.870342,-0.7658804,-0.8385443,-0.2314477,True,True,True,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.9324902,-0.9565645,-0.11095342,-0.43412268,-0.18710092,-0.25448847,-0.3409789,-0.33709905,0,-0.7184921,-0.30542135,-0.427257,-0.22658063,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0130565,1.1753724,-0.11095342,-0.23039849,0.21054287,1.3116395,-0.3409789,-0.33709905,0,-0.62904495,1.6070708,1.609223,-0.220323,True,True,True,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,0.10940389,-0.11095342,-1.4527438,0.56558204,-0.6571653,1.6647792,2.545732,0,-0.62025315,-0.42999578,-1.0324908,-0.2314477,True,False,False,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.3056724,-0.15708822,-0.11095342,2.4180162,0.59398526,-0.16386631,-0.3409789,-0.33709905,0,-1.1178507,-0.6049021,0.008430834,-0.23701005,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.19541934,1.1753724,-0.11095342,5.4738793,-1.138606,-0.61968184,-0.3409789,-0.33709905,0,-1.000499,-0.55546683,-1.2016175,-0.33017948,True,True,True,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.20734605,0.37589598,7.2532115,-0.43412268,-0.6415511,-0.46131578,5.6762953,2.545732,0,-0.14702415,-0.52970314,-0.26140046,-0.2314477,False,False,False,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.545211,1.1753724,-0.11095342,0.58449835,-0.25810874,0.0660938,-0.3409789,-0.33709905,0,-0.14960437,0.3445295,0.04280959,-0.22240888,True,True,True,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.59492654,-0.6900724,-0.11095342,-0.43412268,-1.1102028,-0.615068,-0.3409789,-0.33709905,0,-0.76264226,-0.5100366,-1.1590214,-0.243963,True,True,True,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8151063,-1.2230566,-0.11095342,0.99194676,0.15373665,-0.13713786,-0.3409789,-0.33709905,0,-0.1658501,0.4688648,0.22183068,-0.24674417,True,True,True,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.9097978,1.1753724,-0.11095342,1.195671,0.7644042,0.18315804,-0.3409789,-0.33709905,0,1.8431749,1.0773306,2.2916832,-0.22310416,True,True,True,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8519159,1.1753724,-0.11095342,2.0105677,-0.85457456,-0.36347055,1.6647792,-0.33709905,0,-1.2198166,-0.5203182,-0.63679975,-0.26412654,True,False,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,0.6423881,-0.11095342,0.58449835,0.16793828,0.86855185,-0.3409789,-0.33709905,0,0.021453759,1.3069326,1.8103807,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.9108324,-1.4895487,7.2532115,-0.8415711,0.025922595,-0.045752026,3.6705375,-0.33709905,1,1.526383,0.46766928,-0.6970045,4.280317,False,False,True,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.4014627,1.1753724,-0.11095342,-1.0452954,-0.40012443,-0.71848166,3.6705375,5.428563,0,-0.83689487,-0.69719714,-1.0310653,-0.2196277,True,False,False,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6797443,-0.9565645,-0.11095342,1.195671,0.09693043,-0.35443377,-0.3409789,-0.33709905,0,1.8431749,-0.39759687,0.15122846,-0.220323,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.09637084,-0.6900724,-0.11095342,-0.23039849,0.7217993,-0.6460921,1.6647792,2.545732,0,-0.121413216,-0.48134387,1.1510633,-0.23422888,True,False,False,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.6378469,-0.5847449,-0.44839704,-0.3409789,-0.33709905,1,-0.024607701,-0.6306658,-0.3773659,-0.2314477,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.110526256,-1.4895487,-0.11095342,-0.43412268,-0.96818715,-0.087881155,-0.3409789,-0.33709905,0,-0.4132632,-0.46550307,-1.0090127,-0.22240888,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7351847,-0.9565645,-0.11095342,-0.23039849,-1.465242,-0.77833426,-0.3409789,-0.33709905,0,-0.6970859,-0.7241564,-0.35891876,-0.22727594,True,True,True,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-1.1168898,-0.42358032,-0.11095342,-1.4527438,-0.0024806475,-0.5276596,-0.3409789,-0.33709905,0,-1.1616186,-0.38964656,-1.1331116,3.8700933,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.42358032,-0.11095342,0.17704992,-0.7835667,-0.5900578,-0.3409789,-0.33709905,0,-0.17148834,-0.87646717,1.9093244,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.21894635,1.1753724,-0.11095342,0.17704992,-0.5847449,1.8762144,-0.3409789,-0.33709905,1,0.41335842,1.1926994,0.60343486,-0.24535358,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5181246,-0.9565645,-0.11095342,-0.43412268,-0.08768984,-0.760388,-0.3409789,-0.33709905,1,-0.12055315,-0.5759702,-0.04766524,4.09954,True,True,True,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.0434213,-1.4895487,-0.11095342,-1.2490195,-1.2380168,-0.74692833,-0.3409789,-0.33709905,0,-1.0500964,-0.66503733,-0.524943,-0.23492417,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.11143616,-0.42358032,-0.11095342,-0.02667429,0.09693043,-0.61497253,1.6647792,2.545732,1,-0.16623236,-0.39000523,1.0942125,-0.2682983,True,False,False,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.5839038,-0.9565645,-0.11095342,0.78822255,-0.96818715,-0.32792807,-0.3409789,-0.33709905,1,0.34770653,0.029327542,0.19893946,4.0717287,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.2899963,-0.15708822,-0.11095342,-0.23039849,-0.5279385,0.30550435,1.6647792,2.545732,1,1.7919531,-0.3313046,1.7127786,-0.30028182,True,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.23039849,-0.116093084,-0.18709461,-0.3409789,-0.33709905,0,0.64978176,0.3037021,0.9909925,-0.2314477,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.43412268,-0.9539855,-0.09087219,-0.3409789,-0.33709905,0,-0.9016867,-0.33698338,-0.5400361,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.4830163,-0.9565645,-0.11095342,-0.02667429,-0.49953538,-0.57284343,1.6647792,2.545732,1,-0.49802774,-0.6190691,-1.1024222,-0.3176642,True,False,False,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.62068826,1.1753724,-0.11095342,-0.02667429,-0.03088362,-0.13115579,-0.3409789,-0.33709905,0,-0.63506544,-0.015206017,0.27583048,-0.2189324,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.3335291,-1.4895487,-0.11095342,-1.8601923,-0.96818715,-0.92992276,-0.3409789,-0.33709905,0,-1.399571,-0.9043828,-0.9990344,-0.22588535,True,True,True,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-1.2490195,-0.0024806475,-0.0752806,-0.3409789,-0.33709905,1,0.7573859,0.07738792,-0.6881163,-0.2314477,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.01541385,1.1753724,-0.11095342,-0.43412268,0.111132056,-0.48397133,1.6647792,2.545732,1,1.7193251,-0.59091437,0.18082772,-0.28568065,True,False,False,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.7287569,-0.15708822,-0.11095342,-0.02667429,0.9490245,0.27228472,-0.3409789,-0.33709905,0,-0.273072,-0.22083747,-0.108205386,4.1412582,True,True,True,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.70314586,1.1753724,-0.11095342,-0.6378469,-0.68415576,-0.25607947,-0.3409789,-0.33709905,0,-1.3942194,0.2825412,0.2601504,-0.2571736,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,4.251534,-1.3232263,-0.8058582,-0.3409789,-0.33709905,0,-1.2572773,-0.76265246,-1.3788779,-0.2314477,True,True,True,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8157399,0.6423881,3.571129,-0.8415711,-0.14449632,-0.55387896,1.6647792,-0.33709905,0,0.611652,-0.8949381,0.88047737,-0.24604888,False,False,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.96500623,-0.42358032,-0.11095342,0.58449835,0.62238854,-0.61109054,1.6647792,2.545732,0,-0.6452907,-0.65290266,-0.15516174,-0.26482183,True,False,False,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,0.38077414,-0.740962,0.18198071,-0.3409789,-0.33709905,0,-0.23952933,0.088028155,0.1373931,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6289491,-0.15708822,-0.11095342,0.78822255,-0.47113228,-0.016891666,-0.3409789,-0.33709905,0,-0.82475835,0.01814932,0.33972466,4.40547,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.72574383,-0.42358032,-0.11095342,-1.8601923,-0.8119698,-0.6830028,-0.3409789,-0.33709905,0,-0.29170683,-0.85656154,-1.5118649,-0.25022066,True,True,True,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.612327,0.6423881,-0.11095342,-0.02667429,-0.82617146,-0.3794758,-0.3409789,-0.33709905,1,-0.6208265,-0.7533871,0.40361884,-0.27664182,True,True,True,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.32113945,-0.15708822,-0.11095342,0.58449835,-0.38592282,-0.024528364,-0.3409789,-0.33709905,1,-0.6456729,0.08145273,0.8011547,-0.29332888,True,True,True,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.4971024,-0.9565645,-0.11095342,-1.0452954,-1.337428,-0.8690519,-0.3409789,-0.33709905,0,-1.2966493,-0.83283025,-0.6867747,-0.29054773,True,True,True,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,0.17704992,1.3040637,-0.52727777,-0.3409789,-0.33709905,0,-1.1080077,-0.16518548,-0.53248954,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,14.617377,-0.02667429,0.9490245,-0.44798338,9.687812,2.545732,0,-0.22701055,-0.18724303,-0.082211696,-0.2314477,False,False,False,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.45869187,-1.4895487,-0.11095342,0.38077414,0.32415557,-0.45441094,-0.3409789,-0.33709905,0,-0.10755655,-0.44948292,1.0235265,4.182976,True,True,True,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.29789463,1.1753724,-0.11095342,-0.6378469,-0.059286863,0.06014354,-0.3409789,-0.33709905,0,-0.18028015,0.49205813,0.23055114,-0.22588535,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.88403016,-0.15708822,-0.11095342,-1.4527438,-0.42852753,-0.53195524,-0.3409789,-0.33709905,0,-0.44823933,-0.16494636,-0.9623917,-0.2530018,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.4649992,-1.4895487,-0.11095342,-0.23039849,-1.5362499,-0.7092858,-0.3409789,-0.33709905,0,1.8431749,-0.76223403,-1.1888722,-0.25995478,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6692488,-0.42358032,-0.11095342,-0.43412268,0.15373665,-0.6992308,-0.3409789,-0.33709905,0,-0.78299725,-0.62020487,0.3182589,-0.24187711,True,True,True,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,-0.43412268,1.5312887,-0.7756614,-0.3409789,-0.33709905,0,1.7263968,-0.6272585,2.7310605,-0.2314477,True,True,True,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8700194,-0.9565645,-0.11095342,-1.0452954,-0.96818715,-0.8116812,-0.3409789,-0.33709905,1,-1.2008951,-0.7502189,-1.2863066,-0.23631476,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.27272955,-0.15708822,-0.11095342,0.78822255,-0.740962,-0.005022961,-0.3409789,-0.33709905,1,-0.17722213,0.33747587,0.7863969,-0.232143,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.23039849,0.025922595,-0.37553015,-0.3409789,-0.33709905,1,-0.058245946,-0.35599235,-0.4919897,-0.2314477,True,True,True,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.3799193,1.1753724,-0.11095342,0.17704992,0.05432584,-0.59743994,1.6647792,2.545732,0,-0.91076523,-0.3780499,-0.36453673,-0.24535358,True,False,False,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,0.6423881,-0.11095342,-0.43412268,0.8070088,0.2860944,-0.3409789,-0.33709905,0,-1.0974957,0.8097707,1.2924354,-0.2314477,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.72094804,-0.42358032,-0.11095342,0.58449835,-1.0533966,-0.38116226,-0.3409789,-0.33709905,0,-0.9111475,-0.64034957,0.16967559,-0.22310416,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.46606785,-0.6900724,-0.11095342,-1.4527438,-1.0533966,-0.691435,-0.3409789,-0.33709905,0,-1.0950111,-0.534545,-1.0742484,-0.25161123,True,True,True,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.6378469,-0.20130253,0.058902577,-0.3409789,-0.33709905,1,0.55345404,0.49785644,-0.1900436,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7753398,-0.42358032,-0.11095342,-0.43412268,1.886328,-0.55693364,-0.3409789,-0.33709905,0,1.8431749,-0.345113,0.48168376,-0.22658063,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.4121842,1.1753724,-0.11095342,-0.43412268,1.5170872,-0.0028274101,-0.3409789,-0.33709905,0,0.2492764,0.38649267,-0.55848324,-0.23701005,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,-1.2490195,-0.3291166,-0.8147359,-0.3409789,-0.33709905,0,0.33413655,-0.7278625,1.3546526,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.3889334,0.6423881,-0.11095342,0.38077414,0.4519696,0.10803201,-0.3409789,-0.33709905,1,0.26571327,-0.5476361,-0.30374503,-0.23283829,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.02667429,0.43776798,0.19124024,-0.3409789,-0.33709905,1,1.0503826,1.1384821,1.0262097,-0.2314477,True,True,True,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.015018101,-1.4895487,-0.11095342,0.78822255,0.46617123,-0.43999666,-0.3409789,-0.33709905,0,0.6948876,-0.4786539,0.42567155,-0.220323,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0559816,0.10940389,-0.11095342,-0.23039849,0.5797837,0.2902946,-0.3409789,-0.33709905,0,1.8431749,0.25372887,-0.10770228,-0.21754181,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.9054147,-1.4895487,-0.11095342,0.38077414,0.25314772,-0.26829818,-0.3409789,-0.33709905,0,0.33547443,-0.16106088,2.6020982,-0.23283829,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.8619343,1.1753724,-0.11095342,1.195671,0.16793828,0.029755844,-0.3409789,-0.33709905,0,-0.423584,-0.22651626,-0.1577611,4.384611,True,True,True,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.89897585,1.1753724,-0.11095342,0.99194676,1.4602809,-0.36280233,-0.3409789,-0.33709905,0,0.79484665,0.103151634,2.0938797,4.1899285,True,True,True,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.21023956,1.1753724,-0.11095342,-0.02667429,0.13953502,0.24097423,-0.3409789,-0.33709905,0,-0.72279245,-0.7112446,-0.021336138,-0.21754181,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.8415711,-0.7835667,-0.7677065,-0.3409789,-0.33709905,1,-0.629905,-0.7038921,-0.5870763,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
